Name,"CAM-B3LYP/6-311G(d,p)","bhandhlyp/6-311G(d,p)","PBE1PBE/6-311G(d,p)",LSF
2ed_7b_1ea,3.017170553451331,3.014969738517381,2.492856648420707,2.7669598170037895
TPA2_10b_2ea,3.0529008889317972,3.0217291014168737,2.6136007799878347,2.766982623759046
7ed_21b_3ea,3.042414196475276,3.10387172479957,2.5778486425874774,2.7670887404545135
1ed_23b_8ea,3.0301469968658132,3.0175376683557493,2.534070574167593,2.7679148628110575
5ed_25b_7ea,3.053351934346429,3.0098469684388274,2.6108492737133706,2.768517685182167
5ed_6b_10ea,3.0352648619622262,2.990970992468108,2.549335431861489,2.768646809015062
3ed_25b_10ea,3.078672080982765,3.0239397991938453,2.694005288210281,2.76939848150883
5ed_13b_1ea,2.906219687480789,2.836352884526804,2.110201752931194,2.769658921163487
2ed_25b_3ea,3.0206249642089795,2.961610628525707,2.49591746151935,2.770053562788899
5ed_6b_11ea,3.0364540834474334,2.992125751791487,2.5478687311116714,2.7706165724590153
TPA2_2b_3ea,2.9608327460779087,2.913047088254818,2.2919186626572063,2.7707124554679408
3ed_25b_9ea,3.0602091659857558,3.0157763310976677,2.6270561091024094,2.7710224800849814
3ed_25b_3ea,3.0578697296180817,3.0000889239751967,2.6175731530385633,2.771587143750539
2ed_21b_1ea,3.0128453338616232,3.069526831342496,2.465251305309108,2.7716194762742687
6ed_25b_3ea,2.9737559452669866,2.9147589536397636,2.332311541318565,2.7718975965259545
5ed_2b_3ea,2.959702009875473,2.9113372324789357,2.2841083739637273,2.772143646853481
6ed_25b_9ea,2.999871184365376,2.9520217927804504,2.41969471579719,2.772226013234378
6ed_17b_5ea,3.110958012136351,3.1345503022256076,2.791779435467913,2.7734860819364497
3ed_24b_5ea,3.089333683933998,3.04293681977283,2.71792024649284,2.773753598238558
1ed_10b_2ea,3.077755104513461,3.045403035728143,2.676444537141006,2.7745890286721133
7ed_2b_2ea,3.0720363543192653,3.0711233258802957,2.6560355439691303,2.7749743089314767
3ed_2b_3ea,3.0685393567370163,3.05952960610286,2.644085451217409,2.775019684040038
1ed_22b_6ea,2.946480263419419,2.938032825630679,2.2273656913966486,2.776464936381443
6ed_13b_3ea,3.054254425127289,3.069906798518093,2.5890440432150754,2.7774399730929327
3ed_25b_2ea,3.083648547840018,3.030739487846283,2.6883981312493024,2.7774508283913635
2ed_11b_1ea,3.026449170305155,3.033853870760981,2.494762502127451,2.7775366472684304
2ed_5b_1ea,3.0257106877590854,3.033185964280297,2.4897033511844757,2.7784563742437185
TPA2_6b_2ea,3.0583222445614213,3.0262275876935405,2.5991924750192386,2.778734078449332
6ed_25b_2ea,3.01893352012813,2.9678484336359308,2.4653003182182753,2.778990772914935
5ed_21b_6ea,2.9586427287762835,2.974326586849192,2.2602930259887497,2.779406573874265
6ed_24b_3ea,2.9701943902879853,2.910653852066636,2.2982054565052885,2.779817513303431
6ed_6b_10ea,3.0535023124367213,3.029702780632888,2.5784918986430196,2.7803148674959646
2ed_14b_1ea,3.02696632261059,3.034819144025621,2.48865402411879,2.780356923614881
7ed_10b_2ea,3.1006895402901353,3.0989072675999103,2.7362728204811178,2.780947908685307
3ed_24b_1ea,3.0043775690098324,2.9319195943948837,2.4023495700120665,2.7839211977623637
TPA2_13b_1ea,2.942913857974198,2.878024263798139,2.1943738126591423,2.783979022249803
2ed_25b_9ea,3.0534271215400843,3.0056884112408877,2.565368988036718,2.784934080107755
5ed_17b_5ea,3.065883926461684,3.0436837360270697,2.607280964817234,2.7850079044982157
2ed_6b_3ea,3.0811965859691584,3.0652776161407767,2.6583701448331616,2.785253562967915
6ed_25b_6ea,3.0456274354213,3.0016139867285427,2.5380124732534295,2.785287657537137
1ed_25b_7ea,3.0914132134761743,3.0463008329626047,2.692484374988987,2.785407610265393
3ed_6b_3ea,3.106982595984536,3.097436500031045,2.742324245432975,2.786413278584682
1ed_6b_2ea,3.087256950223897,3.0550821771396177,2.6749433817789026,2.7866597248643554
7ed_25b_10ea,3.0881795981805302,3.0341508125120584,2.6770223533191455,2.787033244235376
1ed_6b_11ea,3.087641319864114,3.0446552755111553,2.6747702798969524,2.7871883476192787
1ed_22b_7ea,2.9681325946272548,2.9633800641846575,2.2698922787900493,2.7874782402725273
1ed_6b_10ea,3.086488497964974,3.0432355422800477,2.668783234094717,2.7879382819631204
3ed_25b_11ea,3.098133005340366,3.0421156351841914,2.7070618566507187,2.788330458604144
7ed_21b_8ea,3.0801250783879683,3.153522936999131,2.6447057843651156,2.788857955341988
1ed_2b_3ea,3.0241610468927353,2.9796154220910904,2.4551960282297363,2.7889620626055085
6ed_14b_3ea,3.0958898311173404,3.1503182186870964,2.6925428398962676,2.790819643761189
6ed_5b_3ea,3.100301915335104,3.154325135604355,2.7023422265122874,2.7926568536938845
5ed_6b_2ea,3.0633844410727513,3.0310358202332637,2.5757602751447375,2.793288768148853
1ed_22b_3ea,2.97012324620333,2.966641356183138,2.2486113955162357,2.7975329534511797
5ed_2b_2ea,3.026006037526059,2.986288933982198,2.4323200354206125,2.799412559700945
5ed_24b_1ea,2.902274438987544,2.8049148435971505,2.0117407347049356,2.8002133682237624
1ed_24b_1ea,2.951389427470434,2.8593095073614228,2.1771134806823307,2.800460939653804
5ed_7b_1ea,2.947881214476579,2.891311479136867,2.1638543827893346,2.800962570524694
7ed_14b_1ea,3.0789014104817705,3.0907197259656733,2.6018648580667008,2.802750604952321
5ed_11b_3ea,3.0393567186073533,3.0365284407322664,2.4661338359567795,2.803478071029354
7ed_11b_1ea,3.0473489323374405,3.0638385897841176,2.4884043146985375,2.8051837857307493
1ed_21b_2ea,3.00241344808094,3.009408683762324,2.33582630836271,2.8054159732583
7ed_17b_5ea,3.171833923511097,3.1964446009780842,2.899220841845752,2.808801674239956
6ed_11b_3ea,3.1007670769127986,3.1564931118456068,2.6566045806355048,2.809638918052993
3ed_7b_1ea,3.09913962174759,3.1046488584312173,2.6504718580228888,2.8098651073304404
3ed_21b_10ea,3.097436500031045,3.1551277424427577,2.6417195808547866,2.810939753235139
1ed_13b_1ea,2.996971006785325,2.9330291980448666,2.2970559706150717,2.8127273970960753
1ed_24b_11ea,3.0907967647683843,3.032295879630812,2.613931350515258,2.812856062147416
7ed_6b_2ea,3.130830566220846,3.1289345295418327,2.7492556017502787,2.8128682112706893
6ed_24b_11ea,3.0439078824101635,2.9887361808128134,2.4518947937781586,2.8141126658974795
6ed_24b_10ea,3.0494472962089074,2.9966088788241376,2.4691293390231546,2.814649202922348
7ed_25b_2ea,3.1242044697843996,3.0713515321066756,2.7200665848979493,2.815303885053221
7ed_21b_1ea,3.0638385897841176,3.1103337448451804,2.5139825522208827,2.8160150510229105
5ed_21b_3ea,2.9961020466751114,3.0103584619393264,2.2847817549702025,2.816078617603466
1ed_24b_3ea,3.062476547437462,3.0009601985900973,2.503071830391062,2.818278419324302
5ed_24b_3ea,3.0229814331344698,2.9586427287762835,2.36721918608955,2.8191097111907184
1ed_2b_2ea,3.0917986188037405,3.054555373955975,2.597994414417709,2.819792517913915
2ed_2b_2ea,3.1107238825383274,3.1022410098757307,2.6619654674711866,2.819798644118873
TPA2_2b_2ea,3.048397753171149,3.0091165648840716,2.4504896131722624,2.8200661593858647
2ed_10b_2ea,3.1370085864638444,3.1245193621363403,2.7496823533294044,2.82021294510286
7ed_5b_1ea,3.0821156145790125,3.0925697178208007,2.56356575161759,2.8203989648005723
TPA2_7b_1ea,2.9892405237390394,2.9377543984871197,2.2477554182964656,2.8210417727071353
2ed_21b_6ea,3.0975138740443353,3.184541460931296,2.612169273346173,2.821640737951208
7ed_6b_11ea,3.136929226789011,3.1158828878717166,2.7442663584318425,2.8220607016026005
3ed_24b_9ea,3.115256642692765,3.094576376484722,2.667921928777977,2.8231617293538402
1ed_7b_1ea,3.020109976271198,2.9685589381566833,2.333847949516155,2.827603387592677
5ed_24b_11ea,3.062703470391553,3.0006697174945023,2.4773674985663763,2.82778039056704
2ed_24b_11ea,3.107605518664298,3.05372790734726,2.6291727711499018,2.8277849963742776
7ed_6b_10ea,3.1377230042699162,3.1147871239824876,2.7265859405810025,2.8293704491568916
1ed_17b_5ea,3.143609466491135,3.1216090276601167,2.745177671147727,2.829841017816261
6ed_25b_7ea,3.1264100500666334,3.0907967647683843,2.685428812252146,2.830413899372247
3ed_21b_2ea,3.1370879501541435,3.204125979476559,2.7175032962029984,2.8318599340169133
TPA2_11b_3ea,3.087026374371211,3.088102689787887,2.5470836925773437,2.832275111830313
3ed_21b_11ea,3.126015968077818,3.1856868617239447,2.677773887441268,2.832683358762047
2ed_6b_11ea,3.1469602671304937,3.1205092333528652,2.748463414437069,2.832728279146802
7ed_21b_7ea,3.102939677837516,3.1659222152767077,2.5946239962700677,2.8345236069835016
6ed_14b_2ea,3.1517595355143944,3.2145087597081745,2.7595343363912943,2.8345789752663366
6ed_21b_2ea,3.105659714121843,3.2003219791912154,2.5996284074245333,2.8360284293582536
7ed_22b_3ea,3.1228668850767582,3.2063629769023043,2.652683183351007,2.837867799519707
7ed_11b_3ea,3.1918369946650573,3.261261254161875,2.8847867905672535,2.838259379934425
2ed_24b_1ea,2.996246838365176,2.9077871542477913,2.223411787802453,2.83828308733921
3ed_21b_3ea,3.1479189511752126,3.2109294993459736,2.735367409462252,2.8385925899488385
1ed_22b_2ea,3.0206249642089795,3.0173173886933724,2.302943232407377,2.839321644960961
3ed_10b_2ea,3.1833151594419644,3.175977138174393,2.843442303325984,2.8427575069994546
3ed_6b_11ea,3.1754891394336044,3.1520800072636015,2.816382197822813,2.8429727283812856
2ed_5b_3ea,3.1747574224420814,3.2293264077749573,2.813506577853625,2.843116888083718
2ed_6b_2ea,3.1579400857164672,3.1453637573432465,2.756467164738086,2.843180922997572
6ed_5b_2ea,3.1654373013489603,3.228485612521944,2.7808852972806197,2.843514986163561
2ed_25b_6ea,3.1438485727331984,3.096276353519347,2.7073573809685993,2.8437067973924095
7ed_24b_1ea,3.0436837360270697,2.9677063735428963,2.3661350876949747,2.8446240707983232
1ed_21b_1ea,2.9953782980830206,2.9756827387329996,2.2027547902180173,2.8446438161910983
2ed_14b_3ea,3.1751638902451242,3.2296628485112993,2.810445715322473,2.844708891563182
2ed_6b_10ea,3.157859663476782,3.130119283244802,2.7493775172555557,2.845628147366761
6ed_7b_3ea,3.1584227051895777,3.205534095228985,2.7504142357763914,2.8459393494590395
5ed_23b_8ea,3.069906798518093,3.0449543355288857,2.4498602273188346,2.8463963979859974
5ed_5b_1ea,2.9735420111206645,2.9157870389574345,2.1207764012680705,2.847568476147928
6ed_12b_1ea,2.993281403122262,2.9589251295903507,2.1760819087402,2.851673160923781
2ed_25b_7ea,3.181926492320832,3.14090213545791,2.813059786881643,2.851977961231465
6ed_24b_2ea,3.0831118477769914,3.0323700333987773,2.477318004669813,2.852566658099073
TPA2_5b_1ea,2.9774690343788794,2.9207319610350444,2.1196888050350062,2.8527248763440425
3ed_2b_2ea,3.1732137934268967,3.1675396685759525,2.7809476643509123,2.8529304912942535
7ed_5b_2ea,3.2471698590028755,3.4270147695255457,3.030072951781219,2.8532633159489045
6ed_17b_8ea,3.2405507750096127,3.3216274786569557,3.0075838707158264,2.8533025589922527
1ed_24b_2ea,3.1320167564785635,3.0767623295554274,2.6336960070885436,2.855787929885364
3ed_5b_1ea,3.1414591458690415,3.149438062728406,2.6555804901217037,2.8593921944832736
7ed_24b_3ea,3.154806650699474,3.107138303241025,2.7006354221004645,2.8594188478547413
2ed_17b_5ea,3.2164265253616633,3.230925125869429,2.908878563520288,2.8594545729055154
3ed_6b_9ea,3.109163918703747,3.1086962346004516,2.546037726746665,2.859517655704382
6ed_13b_2ea,3.1583422583668987,3.1789897812065537,2.7086584548754407,2.860829949463819
1ed_11b_3ea,3.1336789336806374,3.1325706195872782,2.623776458014025,2.8613658422718102
5ed_14b_1ea,2.9806897768261056,2.9225906336792407,2.1063662607780462,2.8614158366695595
3ed_24b_3ea,3.164144923466861,3.116117794731305,2.725447291156402,2.861845967003942
5ed_24b_2ea,3.1064377434612522,3.048997403568881,2.527974463430773,2.8626928566288523
TPA2_5b_3ea,3.0572665846234575,3.0415932939006773,2.3604148897977044,2.863162075983218
3ed_21b_5ea,3.1678633575797157,3.237758509732697,2.7336186461000156,2.8634257145750506
6ed_23b_5ea,3.155047463379544,3.1421755924725137,2.6883981312493024,2.864103683132578
3ed_23b_8ea,3.2066946496093207,3.2328625353463036,2.8610247895928294,2.864820649594142
5ed_23b_5ea,3.1532823569764727,3.1198811273303013,2.6732710015251224,2.867391354454948
7ed_25b_7ea,3.20462282022388,3.1593883868157056,2.845595635343832,2.867844480131306
5ed_14b_3ea,3.0600581265915503,3.0434596226527946,2.347367258035832,2.8712334599714477
1ed_23b_5ea,3.18176319936731,3.1470401351642767,2.758736215309754,2.8712792228692825
2ed_24b_2ea,3.1515993240753035,3.1017754060020217,2.6558079975528557,2.8716170956292713
5ed_24b_10ea,3.1102557290494333,3.0501974123863635,2.515869811628681,2.871671495032279
3ed_21b_1ea,3.159710411929029,3.2081050244681473,2.6815958868913476,2.8722045069626136
2ed_24b_10ea,3.158020512052536,3.106359922985691,2.6680941453629443,2.8750000192768557
2ed_17b_8ea,3.2961104573562685,3.3776333462013186,3.134471066879242,2.875186078137215
3ed_25b_6ea,3.207690079564964,3.155529199046794,2.831366032783259,2.8766747551254213
3ed_25b_7ea,3.23067259146847,3.1837238216530452,2.907514429885172,2.877233879068287
3ed_17b_5ea,3.266329726463736,3.2863266035657483,3.017611102057403,2.88098975109639
3ed_17b_9ea,3.1268042314280664,3.153041813658373,2.541966655167849,2.882388023531149
5ed_11b_2ea,3.146720687350729,3.1502381841812612,2.6073906134899767,2.8830755838239126
2ed_13b_3ea,3.1852776954389483,3.194056859660574,2.7335583837957502,2.8845821497684225
3ed_11b_3ea,3.2592896676499628,3.326796217254925,2.983127851558756,2.8848233866764126
2ed_24b_3ea,3.1282241077157047,3.070210839995613,2.537700824872456,2.885642467056009
3ed_11b_1ea,3.1681061677502,3.1849504380793365,2.670737586545969,2.8862915503128055
7ed_13b_3ea,3.2028845513558784,3.220770789759554,2.7882639729659746,2.886314035860692
2ed_12b_1ea,3.0929554115822206,3.0608134726930984,2.4165352913636466,2.886331188244176
7ed_23b_5ea,3.2047056419957825,3.1894561295782404,2.7871985301027857,2.8889066319359555
2ed_5b_2ea,3.2328625353463036,3.294534125238929,2.8792940000404688,2.890021411740383
TPA2_14b_1ea,3.0346706004684862,2.9824820907673373,2.2079321131344316,2.8904722777386715
5ed_13b_3ea,3.098674948290547,3.0636871919193265,2.4233359144353575,2.890831585755551
2ed_21b_2ea,3.1788267895237596,3.27391882259387,2.6907316076239653,2.8921257149299775
2ed_14b_2ea,3.233115412242663,3.2950594017257337,2.874021912289786,2.892220729654076
2ed_17b_9ea,3.129961264248752,3.1524005441907414,2.5191409586116817,2.8944128187227456
6ed_6b_6ea,3.1916726829616437,3.1750825883582428,2.7132814469211355,2.899621791712387
TPA2_14b_3ea,3.111738698731281,3.0998368932989058,2.44300639134982,2.8996256102177793
5ed_21b_7ea,3.0996819169518752,3.1150218656453093,2.399467382749774,2.900621294378887
1ed_23b_9ea,3.1689967902512923,3.183233439588818,2.6317954708749216,2.90135071774926
1ed_6b_6ea,3.21442543046824,3.1737823241807734,2.784757352805938,2.901579253809852
5ed_6b_6ea,3.1865055097328163,3.1456829296974256,2.6876406226183502,2.9025544552771465
7ed_24b_10ea,3.228065379057684,3.1813550402992234,2.822665044519527,2.904526331000847
6ed_23b_1ea,3.027114112876079,2.9452205454786666,2.1428391899656596,2.904666491957612
6ed_11b_2ea,3.2120939645047875,3.2717592455341116,2.7664913525889703,2.9053062636157643
7ed_25b_6ea,3.231009312776665,3.1796419151172577,2.825495041829805,2.9070833907738707
TPA2_13b_3ea,3.134946539054023,3.103560980270882,2.5001950843967826,2.907263786675032
3ed_23b_9ea,3.1686728695919766,3.1949621345943884,2.609365867842487,2.9090086974230216
2ed_23b_5ea,3.2296628485112993,3.210430701267161,2.809426907260186,2.911216918156598
7ed_11b_2ea,3.2851077042797336,3.3598784860386606,2.9960296560776754,2.9115261864803053
TPA2_11b_2ea,3.1955384858711167,3.2027191002852184,2.691549281652764,2.9121142584059685
7ed_24b_11ea,3.2369133185168324,3.188389997833504,2.8278792083227167,2.9133929546827346
6ed_24b_6ea,3.1681871127454158,3.1215304452155577,2.587207382026014,2.916372948103157
6ed_7b_2ea,3.2474249791992147,3.301024262744724,2.8490608507166972,2.9185472183922228
3ed_23b_5ea,3.254926380873132,3.2375049060270706,2.870828037083389,2.919837918812875
2ed_11b_3ea,3.234042966087914,3.2843246035159006,2.7992793057259595,2.92017530157316
1ed_5b_1ea,3.0911049583882044,3.039207730532912,2.311356908099888,2.921839168312017
3ed_24b_11ea,3.2531331271018917,3.204871298383159,2.849257247374605,2.925404380426517
5ed_5b_2ea,3.152640989671078,3.143689164530545,2.5031728890676224,2.9276696651269543
2ed_7b_3ea,3.2615185934859627,3.3030466797832454,2.8591117225211624,2.9320440871659725
1ed_21b_6ea,3.1419367406309937,3.1502381841812612,2.45286482317059,2.9327365948366015
5ed_23b_9ea,3.1647909804686667,3.1738635594907167,2.5281806309405837,2.9334389000414016
1ed_14b_1ea,3.1026291198954814,3.0495222912238167,2.316928107882113,2.933825614391309
3ed_24b_10ea,3.261690175598885,3.215258917329845,2.851550543997765,2.9349664110925575
1ed_11b_2ea,3.235815229397532,3.240974265701589,2.7634087048881892,2.935201946981822
1ed_13b_3ea,3.1871607311402568,3.154325135604355,2.5929420644419476,2.937341699643225
TPA2_5b_2ea,3.158020512052536,3.1478390385292143,2.4894534311532386,2.939123087564765
3ed_13b_3ea,3.277466707346377,3.290425246271535,2.8904353241431893,2.940155813488662
7ed_23b_1ea,3.0988298239595857,3.0228340461164485,2.285244934773462,2.9405872943802436
1ed_21b_3ea,3.1545658747772163,3.1649525359438173,2.4655944366050826,2.943494572227343
5ed_14b_2ea,3.1592273988724284,3.148798258144815,2.478853235626468,2.9443927575616904
7ed_5b_3ea,3.3002335561638096,3.3541528146756154,2.955117261403275,2.944569083981685
5ed_6b_7ea,3.2754754842101277,3.249808035583992,2.8686363625073525,2.945563913092652
3ed_21b_8ea,3.2801543635622257,3.3684579866821367,2.8821717547763477,2.946383878406447
2ed_24b_6ea,3.248020415583803,3.199991623374008,2.772119456433856,2.9468879726515445
5ed_7b_3ea,3.1680252268910554,3.148078788640047,2.5004975883392384,2.947300948971597
1ed_5b_3ea,3.175814455262974,3.158020512052536,2.5239609071168316,2.9483321419179034
3ed_6b_10ea,3.302870719061951,3.276514081272105,2.9517407080802407,2.948981674025876
3ed_12b_1ea,3.1914262471236636,3.1725642933540446,2.567121615753531,2.95178676461643
1ed_14b_3ea,3.1823347980429313,3.1654373013489603,2.5318457082191856,2.9534152671866325
5ed_13b_2ea,3.1994136647765,3.1737823241807734,2.589584734060288,2.9534175106336464
7ed_24b_2ea,3.2788533345428847,3.234549128906062,2.852928294812784,2.9553018298604625
1ed_24b_6ea,3.2531331271018917,3.1986708818485994,2.7611934489565964,2.9570148729429193
5ed_24b_7ea,3.2734002641361846,3.227981345492342,2.8289759857123293,2.9572814236936544
1ed_21b_7ea,3.1689967902512923,3.1804574588525396,2.4736609361183937,2.9581130947680077
3ed_21b_6ea,3.2766872448205167,3.358695398189085,2.8371316388080086,2.958343176641577
3ed_11b_2ea,3.3541528146756154,3.426541267982282,3.0948080816068786,2.9598658531311886
5ed_17b_3ea,3.2175949817256426,3.2028845513558784,2.6293400213261835,2.961212997347757
7ed_14b_3ea,3.3278676204541693,3.3803035576627543,2.9995809140458842,2.9621467720438486
3ed_5b_3ea,3.336463753686071,3.388061843376672,3.024234803320395,2.9637299049382912
7ed_13b_2ea,3.304543103233739,3.326796217254925,2.912020933862731,2.9652687621713993
3ed_24b_2ea,3.2950594017257337,3.2504895513720986,2.869632163239518,2.9689743715611856
TPA2_7b_3ea,3.209599715425346,3.1933988000448834,2.5805846997095343,2.969010309879607
6ed_17b_3ea,3.3075400214922066,3.3569677677660628,2.9105855316701366,2.9694211910725867
TPA2_14b_2ea,3.2086861277200884,3.2023882494187346,2.57501142987733,2.969902064484361
2ed_13b_2ea,3.2965485951280824,3.310277247276831,2.8684372852886444,2.971210623308334
TPA2_13b_2ea,3.23826583635597,3.2155090476815293,2.669760052657771,2.971791286335427
3ed_14b_3ea,3.352973754954919,3.4025649755986835,3.056814381997851,2.9720727296076106
5ed_24b_6ea,3.232356900207049,3.1757331200569285,2.6470205017769843,2.9727823020603457
7ed_21b_6ea,3.287110659431721,3.370747149964466,2.8307196759671913,2.9732950631651
7ed_6b_6ea,3.3036626899808925,3.2860653347222155,2.879561455709043,2.975851580803537
1ed_6b_7ea,3.33242879348946,3.305335876469221,2.974897447477156,2.9765425397502483
5ed_5b_3ea,3.174351058693465,3.158020512052536,2.436047216332223,2.9781127110661108
2ed_23b_9ea,3.209848966005095,3.235646358733471,2.5533775797570746,2.979078804571123
1ed_24b_7ea,3.320293348839041,3.2769470244646626,2.92659134778718,2.97915390211942
5ed_23b_1ea,3.094653607670339,2.9976955253412987,2.161026061445501,2.9801072085659026
5ed_23b_3ea,3.230840943349214,3.1997439012655238,2.6137660547994943,2.9828791510926385
7ed_17b_8ea,3.409394429632742,3.4930469986687744,3.2174280074141883,2.9828950880552334
6ed_24b_7ea,3.2873720945318885,3.2574060316216884,2.8039634444913912,2.9832164991467702
5ed_23b_10ea,3.2711550744121882,3.242160628712619,2.738266836095372,2.987116604084226
6ed_23b_3ea,3.2449604952697464,3.242754135980094,2.6458908653737936,2.9884840605813365
2ed_6b_6ea,3.318693807026625,3.296022843777221,2.8946862620104774,2.9886649557040528
5ed_23b_11ea,3.273054649749051,3.2430085627613456,2.738206368681524,2.98944371678218
1ed_23b_10ea,3.307451799251629,3.2788533345428847,2.849388193523205,2.991280899712957
1ed_13b_2ea,3.280761863841222,3.2567216127575267,2.753467944347445,2.9933193885540366
7ed_7b_3ea,3.34221922335632,3.3896363076306057,2.959419460757585,2.993980456686991
6ed_23b_11ea,3.286500805877096,3.2817169619092974,2.7691479355444026,2.9946560888324325
3ed_17b_8ea,3.4430964459860838,3.524119689812505,3.2983900464367406,2.9947360163145036
6ed_23b_10ea,3.2808486679651496,3.2753889641751495,2.746819560191897,2.9958111747394747
1ed_23b_11ea,3.313638743105284,3.284411596274377,2.8558193322372825,2.996481189408625
5ed_17b_11ea,3.267706944046771,3.2418215792351064,2.700458979174677,2.9965029287112155
1ed_23b_1ea,3.159871449104093,3.071427608385584,2.330733344719049,2.9983420266748686
3ed_23b_1ea,3.18356034417825,3.1090080083678373,2.4091172778019234,2.9989560027693707
1ed_17b_3ea,3.2855429216433802,3.269430100080229,2.7535902337391813,2.999077994185962
5ed_17b_10ea,3.2720182443397317,3.2458948590582386,2.6997534379652257,3.001988565750904
3ed_6b_2ea,3.3745999566129496,3.3645278905370453,3.041966376511611,3.0036489264817043
7ed_24b_6ea,3.347542665237914,3.301375809524569,2.9487925472817014,3.004255748823166
7ed_14b_2ea,3.3850097020567484,3.444913888199551,3.074702457431199,3.0045320367197976
2ed_24b_7ea,3.3516143310469175,3.316474776157234,2.960196600676617,3.005103817051778
2ed_23b_1ea,3.1754891394336044,3.0978234087574408,2.3579910511294204,3.007512189231676
1ed_7b_3ea,3.267965301648293,3.2486160703626625,2.668783234094717,3.0081864886710377
1ed_5b_2ea,3.265985603438323,3.254670080730277,2.6553530216656562,3.0106046136563442
3ed_5b_2ea,3.3967860678192796,3.4556663435538506,3.09426749028654,3.011801483820272
3ed_14b_2ea,3.408644659017616,3.4650331248461077,3.1271985121997083,3.0143730027458577
6ed_6b_7ea,3.3547880365170393,3.3544250231494566,2.940331864880556,3.0160860103034723
1ed_14b_2ea,3.2735730987022578,3.2629776171186475,2.6640243072604055,3.016700573436503
5ed_17b_2ea,3.300672790825778,3.2946216596897417,2.750292228313508,3.0186240856212083
1ed_23b_3ea,3.3044550407926137,3.275562008816114,2.7629161186662836,3.0186830457266427
5ed_7b_2ea,3.279113457774503,3.268568294955922,2.6686683612556297,3.021757613387704
2ed_7b_2ea,3.3716636866993723,3.4188887315818697,2.9791858970194323,3.022620388022625
1ed_17b_11ea,3.331533460659399,3.306481665131001,2.8357690993149043,3.025396032618631
7ed_23b_3ea,3.3157653128791833,3.3133731136635,2.7824453137157596,3.0253996850809526
2ed_11b_2ea,3.358422496228341,3.411833463728341,2.9247965705666292,3.026073342475974
3ed_13b_2ea,3.388524769244762,3.4056488713469597,3.0263753058292733,3.026145103112934
TPA2_12b_1ea,3.1811918059915034,3.1283030275428327,2.3227872659550206,3.0270695909482805
7ed_24b_7ea,3.416439603409363,3.3775413451840715,3.1120510830905466,3.029270457383458
1ed_17b_10ea,3.3344002206556635,3.309305455183956,2.8340839578027297,3.029480139651655
5ed_23b_2ea,3.311338035242952,3.288767117699523,2.751940242920234,3.0309763392220956
6ed_23b_2ea,3.316386076644633,3.323853412473672,2.766738261540962,3.031791116171702
7ed_12b_1ea,3.228990037126786,3.209101330376367,2.4631945214783735,3.0346804484730403
2ed_23b_3ea,3.3271532749937704,3.320649011990328,2.79014615466772,3.036456399098724
1ed_23b_2ea,3.35942335362745,3.337631228621415,2.8826407710094575,3.0424198473601543
3ed_7b_3ea,3.412960349161698,3.456051601375256,3.0631574172017197,3.042598258833558
TPA2_7b_2ea,3.320293348839041,3.3128419825205135,2.7481588485570536,3.043202231659149
6ed_17b_11ea,3.375151076669012,3.3914904930185115,2.9275586789532255,3.0453844226902453
6ed_17b_10ea,3.3663547008481824,3.3790139631507428,2.8911766514897255,3.047768080756648
3ed_6b_6ea,3.400978480684114,3.3790139631507428,3.0067087462899256,3.0483187831876366
3ed_24b_6ea,3.3983686528651287,3.352520491138584,2.993425922309357,3.0499192501779375
1ed_12b_1ea,3.2854558689455464,3.265211591682716,2.609365867842487,3.0507416663730353
6ed_17b_2ea,3.4039660537428027,3.4556663435538506,2.991403922747825,3.0574382978897434
2ed_17b_3ea,3.423419436397196,3.466776878934881,3.0477234283474126,3.0608318946437283
2ed_23b_11ea,3.3924183466224234,3.384178254025349,2.933861952105591,3.064078179344746
7ed_6b_7ea,3.4324219511084206,3.4281517073274954,3.063233088086532,3.0661905502900524
7ed_7b_2ea,3.4414719382127283,3.4961985904007338,3.0906426910032856,3.06733533698167
5ed_12b_1ea,3.2189314003879033,3.1893740941316087,2.335606325097339,3.0682706174635457
2ed_23b_10ea,3.394647268006538,3.3851021103912755,2.928319173591754,3.068772875923402
1ed_17b_2ea,3.375151076669012,3.365349709757988,2.860166891307441,3.069574698800439
3ed_23b_3ea,3.3802114111259085,3.3748754941413863,2.876688908612523,3.069785565968317
7ed_23b_11ea,3.395948825265455,3.3863963570402493,2.922039669284165,3.0726065303921626
1ed_7b_2ea,3.3716636866993723,3.3615179843239757,2.832594924290543,3.0752392044904724
7ed_12b_3ea,3.421907867807567,3.47435347172157,3.0013233790570695,3.0756526822378354
7ed_23b_10ea,3.394740203294626,3.3830702918108426,2.9023423697627284,3.078210037660754
5ed_17b_6ea,3.3807643657163102,3.367634648861868,2.8416177877888678,3.0830454315695377
7ed_17b_3ea,3.4553774565497077,3.501035501884432,3.0815028679359546,3.0874924224598423
3ed_24b_7ea,3.482158815100893,3.444818185513469,3.1658413859717833,3.0897221501016396
2ed_23b_2ea,3.4195487123088304,3.4229469277795728,2.933445515974139,3.0971542605202105
3ed_23b_11ea,3.4440527554089213,3.4328020432352253,3.0118939860515623,3.098734370454842
7ed_23b_2ea,3.419077271506957,3.4258785855986416,2.924520646361859,3.0997856804344677
2ed_6b_7ea,3.4784469088235754,3.470269657610624,3.119959626754801,3.101686471217973
