,HOMO Ranks, HOMO Values,LUMO Ranks,LUMO Values,Wavelength Ranks,Wavelength Values
1475,11ed_10b_10ea,-5.241198045152359,11ed_22b_9ea,-3.5678871471865037,2ed_2b_7ea,421.1953110993467
1476,9ed_11b_4ea,-5.240968451496909,2ed_4b_3ea,-3.5692196252475625,7ed_14b_3ea,421.16234012898616
1477,9ed_11b_3ea,-5.240946730117678,5ed_20b_1ea,-3.5698351254098823,5ed_12b_5ea,420.83874753348607
1478,9ed_7b_5ea,-5.240831302252493,2ed_2b_1ea,-3.570807989273658,7ed_14b_10ea,420.75395666254184
1479,9ed_23b_1ea,-5.240274115239231,10ed_3b_1ea,-3.5711851748744987,2ed_24b_6ea,420.71168842788165
1480,9ed_13b_2ea,-5.2381615537374415,5ed_24b_8ea,-3.571221251282465,5ed_13b_11ea,420.7072495817281
1481,9ed_25b_1ea,-5.23783092923815,9ed_14b_8ea,-3.5713311560610004,7ed_17b_8ea,420.6460442340724
1482,6ed_6b_10ea,-5.237398263514523,3ed_4b_1ea,-3.5723554172404737,3ed_14b_10ea,420.5982889307759
1483,5ed_20b_10ea,-5.23670619971226,1ed_10b_4ea,-3.572451868312979,7ed_24b_2ea,420.4098180050656
1484,5ed_6b_10ea,-5.236605168868419,3ed_2b_1ea,-3.573090349836895,10ed_24b_6ea,420.39279646699225
1485,3ed_26b_4ea,-5.2355569693600845,10ed_20b_8ea,-3.5755614948476167,7ed_14b_11ea,420.3730616969192
1486,9ed_25b_3ea,-5.235454676441322,5ed_2b_4ea,-3.579212409879878,5ed_5b_2ea,420.3613309435259
1487,9ed_17b_5ea,-5.2349149175908885,7ed_3b_1ea,-3.5814198168246323,3ed_14b_3ea,420.3358953715128
1488,9ed_12b_10ea,-5.23465324705684,1ed_7b_4ea,-3.5826835178134986,2ed_13b_11ea,420.2417101728987
1489,5ed_6b_2ea,-5.234650215915357,10ed_13b_4ea,-3.5839132012431625,10ed_13b_10ea,420.1469201156717
1490,9ed_14b_9ea,-5.233788167304011,1ed_13b_1ea,-3.584691679054353,11ed_12b_1ea,420.0780947436997
1491,9ed_8b_11ea,-5.23318879960721,10ed_24b_1ea,-3.5859563136440693,1ed_13b_3ea,419.97653835763015
1492,9ed_2b_10ea,-5.232258555716689,5ed_32b_7ea,-3.5862082735586434,3ed_17b_8ea,419.8187065535989
1493,9ed_23b_11ea,-5.231664239922359,9ed_13b_8ea,-3.5874592627952664,5ed_24b_7ea,419.8105091050969
1494,11ed_6b_5ea,-5.231529363133357,1ed_1b_3ea,-3.5877575687271586,5ed_23b_9ea,419.78097788921895
1495,9ed_14b_10ea,-5.23143767740839,10ed_24b_8ea,-3.5890300554178043,3ed_21b_6ea,419.74748540479703
1496,6ed_10b_1ea,-5.231312145738263,1ed_6b_4ea,-3.590672809209211,7ed_13b_11ea,419.61160857173445
1497,9ed_8b_2ea,-5.230534458493999,11ed_22b_3ea,-3.5924419139347985,7ed_13b_2ea,419.6028398603922
1498,10ed_10b_10ea,-5.2300121278063925,7ed_2b_4ea,-3.595141270910244,6ed_23b_1ea,419.4710999370641
1499,10ed_10b_2ea,-5.228902805682343,9ed_21b_8ea,-3.5956380805922494,1ed_13b_10ea,419.2586825932334
1500,9ed_22b_2ea,-5.2283044483660355,7ed_15b_1ea,-3.5962453453595136,1ed_14b_11ea,419.1655783278265
1501,9ed_9b_9ea,-5.227956395703915,5ed_24b_1ea,-3.596781965852887,11ed_12b_5ea,419.1478194062675
1502,9ed_3b_11ea,-5.227806870199142,1ed_22b_1ea,-3.5983284602188514,1ed_14b_10ea,419.13094786964035
1503,5ed_9b_9ea,-5.227538127001633,6ed_8b_4ea,-3.598401546635635,10ed_24b_7ea,419.056403075455
1504,6ed_9b_10ea,-5.2273928947132635,1ed_2b_1ea,-3.5988708739643895,1ed_24b_6ea,419.0204797229359
1505,9ed_8b_10ea,-5.226651325869574,7ed_3b_8ea,-3.5993473114402863,1ed_21b_6ea,418.9656173762671
1506,9ed_22b_5ea,-5.22545132840105,7ed_22b_8ea,-3.599650477023494,6ed_17b_3ea,418.9486228422811
1507,7ed_11b_9ea,-5.224378883363643,9ed_22b_1ea,-3.6009569812733413,1ed_5b_1ea,418.9029244728616
1508,9ed_12b_5ea,-5.224233651075274,5ed_4b_3ea,-3.606293453357992,2ed_13b_10ea,418.89608322946026
1509,6ed_10b_11ea,-5.223792902307693,6ed_24b_1ea,-3.6069728709411892,6ed_14b_6ea,418.7599879904013
1510,10ed_6b_5ea,-5.222853564992725,9ed_14b_4ea,-3.6104043597105058,7ed_13b_10ea,418.6800672806942
1511,9ed_24b_7ea,-5.221578299581568,9ed_21b_4ea,-3.611499840105061,1ed_6b_7ea,418.64535450038966
1512,6ed_3b_7ea,-5.219798383340059,11ed_9b_1ea,-3.6129267103898606,3ed_24b_2ea,418.5165497669636
1513,9ed_9b_6ea,-5.219484428317528,2ed_4b_1ea,-3.6136954688984217,5ed_2b_7ea,418.3089750317652
1514,2ed_26b_1ea,-5.218573126359182,2ed_22b_4ea,-3.6151526223390227,10ed_10b_7ea,418.16454934862224
1515,9ed_25b_5ea,-5.218416276496523,1ed_15b_2ea,-3.61776057954034,2ed_13b_2ea,418.16065549685794
1516,9ed_3b_2ea,-5.218375106193477,10ed_25b_1ea,-3.6181815020030115,2ed_10b_6ea,418.1185180273771
1517,5ed_1b_7ea,-5.217530485744958,5ed_25b_1ea,-3.6182058002595845,1ed_24b_7ea,417.65853010794683
1518,7ed_6b_9ea,-5.217318320252335,7ed_8b_1ea,-3.6183157050381207,7ed_6b_6ea,417.5892376490866
1519,9ed_9b_11ea,-5.216717942175039,6ed_25b_1ea,-3.6222135286865784,5ed_14b_2ea,417.5042016963078
1520,5ed_20b_5ea,-5.216378982937367,6ed_24b_8ea,-3.6227540752304153,1ed_21b_3ea,417.4796906714022
1521,5ed_11b_5ea,-5.216296390636848,11ed_22b_11ea,-3.6227910852392315,5ed_13b_2ea,417.47731117986365
1522,5ed_11b_9ea,-5.215977132017418,10ed_8b_1ea,-3.6231224751294766,1ed_5b_3ea,417.45326285268897
1523,9ed_25b_2ea,-5.215245918673098,10ed_3b_8ea,-3.6234996607303174,3ed_12b_1ea,417.45236277635786
1524,9ed_23b_3ea,-5.215113062645084,10ed_2b_4ea,-3.6238340430701763,7ed_21b_6ea,417.38461320034315
1525,6ed_10b_2ea,-5.215048150201819,5ed_3b_1ea,-3.6277172877646895,5ed_7b_3ea,417.3250849349117
1526,9ed_14b_2ea,-5.21495343333537,11ed_13b_1ea,-3.628100266617695,1ed_2b_7ea,417.2585294599528
1527,11ed_6b_9ea,-5.214832953567712,3ed_3b_1ea,-3.628411284301831,1ed_14b_1ea,417.1440244766111
1528,6ed_23b_9ea,-5.214746319745216,2ed_15b_3ea,-3.6284180111548467,10ed_17b_3ea,416.81076362914547
1529,9ed_6b_4ea,-5.214351034497086,5ed_4b_1ea,-3.629031452468403,1ed_14b_3ea,416.7775500117268
1530,9ed_12b_2ea,-5.214022179064355,10ed_22b_4ea,-3.6292424763236952,5ed_17b_3ea,416.7764027164843
1531,9ed_25b_9ea,-5.212882042136625,2ed_9b_4ea,-3.630992142444025,10ed_14b_2ea,416.7424395323368
1532,11ed_26b_3ea,-5.211875012931338,9ed_2b_8ea,-3.6314801664242506,10ed_2b_7ea,416.7097304371036
1533,9ed_21b_3ea,-5.211477203533365,7ed_22b_4ea,-3.632132293301261,10ed_12b_1ea,416.54707673834884
1534,11ed_26b_6ea,-5.211057165764521,11ed_6b_4ea,-3.632608730777158,9ed_12b_1ea,416.20002403114233
1535,9ed_11b_1ea,-5.210933403160954,2ed_3b_1ea,-3.6337808403448335,10ed_6b_7ea,416.17916656489416
1536,9ed_23b_6ea,-5.210625258726962,1ed_24b_1ea,-3.635200983776618,2ed_6b_6ea,415.8317436403401
1537,9ed_2b_9ea,-5.21029261346668,3ed_13b_4ea,-3.63631310197388,7ed_7b_3ea,415.8101674581502
1538,9ed_8b_5ea,-5.20880644463782,1ed_3b_1ea,-3.636358706037413,7ed_23b_1ea,415.7384209016645
1539,9ed_12b_9ea,-5.208698089436094,9ed_25b_1ea,-3.638660505205909,7ed_14b_2ea,415.6081983667634
1540,5ed_6b_5ea,-5.208470516541631,1ed_2b_8ea,-3.640825300536745,3ed_9b_7ea,415.5847135088815
1541,9ed_26b_1ea,-5.207467528858319,2ed_22b_8ea,-3.6408748306507417,6ed_24b_7ea,415.56037202121314
1542,6ed_10b_6ea,-5.206664837398915,2ed_8b_8ea,-3.6427091696921825,1ed_21b_7ea,415.3663269882948
1543,9ed_9b_2ea,-5.206192263447161,2ed_25b_1ea,-3.643710257862996,3ed_6b_2ea,415.34735045242104
1544,9ed_21b_10ea,-5.205799757646087,2ed_24b_1ea,-3.645484222239898,3ed_13b_11ea,415.2661767431263
1545,9ed_13b_7ea,-5.205370123063942,5ed_3b_8ea,-3.6456748738890816,5ed_24b_6ea,415.243408951385
1546,11ed_10b_5ea,-5.204002413241751,1ed_14b_4ea,-3.646959880684907,10ed_12b_8ea,415.15818313270813
1547,7ed_10b_5ea,-5.202236894021587,11ed_17b_4ea,-3.649187851482834,1ed_23b_10ea,414.8935164171803
1548,6ed_20b_7ea,-5.20131599524994,3ed_1b_1ea,-3.6508246203750128,10ed_13b_2ea,414.8334802673453
1549,9ed_22b_7ea,-5.199818460541218,3ed_15b_3ea,-3.651180308521831,3ed_14b_2ea,414.759341320762
1550,9ed_7b_7ea,-5.19911073764269,11ed_3b_1ea,-3.652088321363878,3ed_5b_2ea,414.750370918998
1551,9ed_14b_5ea,-5.198720504297029,2ed_13b_4ea,-3.6524597137125543,5ed_11b_6ea,414.38016417821285
1552,10ed_20b_9ea,-5.198648519190306,1ed_21b_4ea,-3.6545729200806294,1ed_23b_11ea,414.19114638273106
1553,3ed_26b_1ea,-5.198151192717839,11ed_7b_8ea,-3.6546293686947044,5ed_23b_10ea,414.1869129652678
1554,9ed_25b_7ea,-5.198130230024676,11ed_24b_1ea,-3.655873439431249,3ed_13b_10ea,414.151181633866
1555,10ed_20b_7ea,-5.198048899799078,3ed_22b_4ea,-3.655960913154912,2ed_24b_7ea,414.14888353697927
1556,5ed_6b_9ea,-5.197492723166311,1ed_25b_1ea,-3.6572061091393704,7ed_24b_6ea,414.13943600679653
1557,9ed_10b_4ea,-5.196334147695261,11ed_25b_1ea,-3.659222122481154,2ed_12b_5ea,414.04568660661965
1558,11ed_26b_5ea,-5.195920172209382,1ed_20b_1ea,-3.660576289643297,5ed_23b_11ea,413.83830866985704
1559,9ed_6b_1ea,-5.195306155796809,5ed_8b_1ea,-3.664278793638319,6ed_10b_7ea,413.7411771485883
1560,9ed_9b_10ea,-5.193366610245584,1ed_9b_4ea,-3.6660751890700944,3ed_2b_6ea,413.7400469459853
1561,1ed_26b_1ea,-5.191784714169781,7ed_25b_1ea,-3.6664230251159835,2ed_7b_11ea,413.69836863540036
1562,9ed_10b_1ea,-5.1904857066184045,7ed_24b_1ea,-3.669302189190069,1ed_13b_2ea,413.4419430257079
1563,9ed_11b_11ea,-5.189965396691788,5ed_20b_8ea,-3.672203042365241,6ed_23b_11ea,413.4294489598566
1564,2ed_26b_6ea,-5.18959486396437,10ed_8b_8ea,-3.6738953262706455,5ed_23b_3ea,413.3342672473505
1565,9ed_3b_5ea,-5.1883009083154645,9ed_9b_8ea,-3.6744941886302582,2ed_23b_9ea,413.1816096720054
1566,9ed_2b_5ea,-5.188115516104541,10ed_22b_8ea,-3.6747448316498548,6ed_23b_10ea,412.9917653249346
1567,7ed_10b_9ea,-5.184864838436012,10ed_25b_8ea,-3.6766791645201398,6ed_23b_3ea,412.8820935292817
1568,9ed_6b_3ea,-5.184518806534881,5ed_25b_8ea,-3.6784628481996706,2ed_2b_6ea,412.61956643586217
1569,2ed_26b_3ea,-5.18399369640022,3ed_24b_1ea,-3.6787611541315637,1ed_17b_3ea,412.586685245528
1570,10ed_6b_7ea,-5.182295869070376,3ed_25b_1ea,-3.6793861819494498,2ed_14b_6ea,412.5827492666147
1571,9ed_6b_11ea,-5.181297933289535,6ed_25b_8ea,-3.6796400090657237,7ed_24b_7ea,412.35667930404685
1572,9ed_21b_2ea,-5.181284546648683,2ed_2b_4ea,-3.6798003775591064,5ed_17b_11ea,412.3388538571908
1573,5ed_10b_5ea,-5.1811155722200954,3ed_3b_8ea,-3.680376808863847,6ed_6b_7ea,412.2771249560233
1574,5ed_9b_7ea,-5.1809084586299425,5ed_22b_4ea,-3.681336219021593,2ed_7b_10ea,412.1399036404995
1575,9ed_11b_6ea,-5.180298735433773,1ed_24b_8ea,-3.683978193782112,10ed_23b_1ea,412.10599978469565
1576,9ed_21b_9ea,-5.179738517279029,7ed_1b_8ea,-3.6848850813762466,10ed_23b_3ea,411.96893650928814
1577,6ed_6b_2ea,-5.178685772859865,9ed_13b_4ea,-3.6857299187512047,5ed_5b_3ea,411.9333592146467
1578,3ed_26b_3ea,-5.1785233641030946,7ed_3b_4ea,-3.686074953994543,5ed_7b_11ea,411.8974004012832
1579,3ed_26b_6ea,-5.177072051599888,11ed_13b_8ea,-3.689073742149795,10ed_7b_3ea,411.8657907436151
1580,9ed_21b_5ea,-5.175855384654605,1ed_13b_4ea,-3.6920656118049675,3ed_13b_2ea,411.8056822679607
1581,9ed_8b_9ea,-5.174793546810994,2ed_24b_8ea,-3.694546284471255,2ed_7b_2ea,411.76931748621695
1582,2ed_26b_5ea,-5.174761721626821,3ed_2b_4ea,-3.6956612034710674,2ed_11b_11ea,411.7518635460396
1583,9ed_26b_6ea,-5.173350569046168,2ed_3b_8ea,-3.6959955858109264,5ed_17b_10ea,411.5186934037123
1584,10ed_10b_5ea,-5.172225587825852,3ed_8b_8ea,-3.6965671574643517,1ed_11b_6ea,411.4987070337825
1585,9ed_23b_5ea,-5.172186438283793,1ed_21b_8ea,-3.6989175531459937,7ed_2b_7ea,411.0484600514438
1586,5ed_26b_4ea,-5.1716181370850975,11ed_21b_4ea,-3.7001851801853247,2ed_11b_10ea,411.03446460130266
1587,9ed_23b_9ea,-5.170415867161159,9ed_2b_4ea,-3.700806281952747,9ed_12b_7ea,410.93722262834495
1588,9ed_9b_5ea,-5.1695528081693185,9ed_3b_8ea,-3.7008111416040617,2ed_36b_8ea,410.77096205039356
1589,6ed_10b_10ea,-5.168594780616603,3ed_22b_8ea,-3.7013913073122024,6ed_13b_6ea,410.692987882531
1590,9ed_2b_7ea,-5.168584425117235,11ed_24b_8ea,-3.7045622421122295,2ed_11b_2ea,410.61927965566844
1591,5ed_10b_9ea,-5.167681206202843,10ed_24b_4ea,-3.705662582158099,11ed_12b_10ea,410.27269617579515
1592,10ed_10b_9ea,-5.166873714535393,7ed_24b_8ea,-3.706501434633829,1ed_7b_3ea,410.24177215413437
1593,9ed_6b_6ea,-5.166677966825104,11ed_14b_4ea,-3.708350352629214,3ed_7b_3ea,409.81657862380536
1594,1ed_26b_3ea,-5.164760394347537,3ed_15b_1ea,-3.7097760976661007,1ed_23b_3ea,409.80556694159844
1595,3ed_26b_5ea,-5.164470940151292,2ed_15b_1ea,-3.7105411217712607,9ed_12b_6ea,409.7825373177072
1596,5ed_10b_10ea,-5.1643274769294845,11ed_22b_1ea,-3.7119623904509593,1ed_5b_2ea,409.7299655304942
1597,1ed_26b_6ea,-5.164062016567883,5ed_22b_8ea,-3.7155959257267264,1ed_17b_11ea,409.67499356956193
1598,9ed_3b_7ea,-5.163788728459545,10ed_8b_4ea,-3.717047285915162,5ed_17b_2ea,409.66650813469107
1599,9ed_17b_7ea,-5.16051531903129,7ed_8b_4ea,-3.7172046619589314,5ed_7b_10ea,409.6205061518513
1600,9ed_10b_3ea,-5.160452679043439,5ed_24b_4ea,-3.7203608261579513,10ed_7b_10ea,409.5832795182636
1601,9ed_23b_2ea,-5.158779855928737,7ed_25b_8ea,-3.7205260543026486,10ed_23b_11ea,409.52478652186295
1602,7ed_26b_3ea,-5.157801620766138,1ed_4b_1ea,-3.720615395228012,1ed_17b_10ea,409.0584032596806
1603,6ed_26b_4ea,-5.156979480382917,11ed_7b_4ea,-3.7206651169890717,7ed_23b_3ea,409.0517393436519
1604,9ed_26b_5ea,-5.154698196146967,2ed_8b_1ea,-3.7218013417958438,10ed_17b_11ea,408.9649193941233
1605,5ed_26b_5ea,-5.153165553418162,11ed_2b_8ea,-3.7229814951115117,1ed_14b_2ea,408.9404010436308
1606,9ed_21b_7ea,-5.152455558064219,2ed_25b_8ea,-3.7233168110522206,1ed_7b_11ea,408.5879697787019
1607,11ed_26b_2ea,-5.151750359315533,6ed_25b_4ea,-3.723960343874515,3ed_23b_1ea,408.5581281889699
1608,9ed_8b_7ea,-5.151118663045706,2ed_1b_1ea,-3.7245833128436376,10ed_7b_11ea,408.54630638907594
1609,11ed_10b_7ea,-5.1503533520617975,1ed_4b_3ea,-3.7256399160276756,10ed_23b_10ea,408.42801301684534
1610,5ed_26b_1ea,-5.149890123228919,1ed_3b_8ea,-3.7266411958455525,5ed_23b_1ea,408.4162953417764
1611,5ed_11b_7ea,-5.147312567430476,11ed_25b_8ea,-3.7305565908975673,3ed_6b_6ea,408.3234449823912
1612,5ed_6b_7ea,-5.146580343705661,5ed_15b_3ea,-3.73406078278954,5ed_7b_2ea,408.2580919440535
1613,1ed_26b_5ea,-5.145530123436338,9ed_3b_4ea,-3.7357842834515957,7ed_11b_6ea,408.1498094117338
1614,6ed_6b_5ea,-5.145374283954173,6ed_24b_4ea,-3.736036985319956,6ed_23b_2ea,407.9389252693835
1615,7ed_26b_4ea,-5.145161359775482,3ed_3b_4ea,-3.7372967602583578,3ed_24b_6ea,407.9367555178541
1616,9ed_11b_10ea,-5.14488504052566,10ed_25b_4ea,-3.7387120440388277,5ed_23b_2ea,407.8855741837694
1617,7ed_20b_7ea,-5.141050402562169,1ed_25b_8ea,-3.7388432546243227,6ed_17b_11ea,407.83109397706426
1618,9ed_10b_6ea,-5.1376719207680965,3ed_8b_1ea,-3.74132579449231,1ed_7b_10ea,407.8121082150583
1619,11ed_20b_7ea,-5.137204398718814,5ed_1b_1ea,-3.7416816742861916,1ed_23b_2ea,407.7405193827387
1620,9ed_23b_7ea,-5.137121806418294,9ed_24b_4ea,-3.7436062878538467,1ed_23b_1ea,407.73738341973797
1621,6ed_6b_7ea,-5.136320377033812,3ed_24b_8ea,-3.7461705081933325,7ed_7b_11ea,407.676672762163
1622,6ed_9b_9ea,-5.135023893632277,1ed_8b_1ea,-3.75128343631751,2ed_23b_3ea,407.533684349267
1623,2ed_26b_2ea,-5.134171190139805,11ed_9b_4ea,-3.755540132209463,10ed_17b_10ea,407.38657811874043
1624,10ed_10b_7ea,-5.133384916462734,2ed_3b_4ea,-3.7587837701321463,7ed_7b_10ea,407.11272167536174
1625,5ed_20b_7ea,-5.12951011857669,5ed_25b_4ea,-3.759884110178015,6ed_17b_10ea,407.0650632467783
1626,6ed_6b_9ea,-5.1291507000347085,2ed_1b_8ea,-3.763611846030461,2ed_17b_3ea,406.9848516848785
1627,5ed_26b_3ea,-5.127817087852104,11ed_9b_8ea,-3.763718016405596,6ed_17b_2ea,406.8250649381314
1628,9ed_6b_2ea,-5.127618057305904,11ed_3b_8ea,-3.764269024205849,2ed_23b_1ea,406.72607858525834
1629,9ed_11b_5ea,-5.127345020891993,11ed_13b_4ea,-3.764331266072089,7ed_7b_2ea,406.541264413688
1630,9ed_10b_9ea,-5.1269176587652625,11ed_2b_4ea,-3.765257592271482,7ed_6b_7ea,406.3906403695954
1631,3ed_26b_2ea,-5.126443064052521,3ed_25b_8ea,-3.7653702978525687,10ed_17b_2ea,406.03338875685034
1632,10ed_26b_1ea,-5.119272124978497,1ed_24b_4ea,-3.765622066120079,2ed_10b_7ea,405.68724840070547
1633,7ed_26b_6ea,-5.117980441785007,9ed_25b_4ea,-3.767065574207587,10ed_11b_6ea,405.58990611678183
1634,7ed_26b_1ea,-5.11706787775174,7ed_25b_4ea,-3.767177346187823,2ed_23b_11ea,405.2093971055122
1635,6ed_26b_1ea,-5.1169842750707275,5ed_15b_1ea,-3.767847044468392,11ed_12b_3ea,405.0336464425636
1636,9ed_26b_2ea,-5.115864849141736,9ed_22b_4ea,-3.770256881213723,10ed_23b_2ea,404.5639642587548
1637,5ed_26b_6ea,-5.114889393426191,11ed_21b_8ea,-3.7734637007746525,2ed_23b_10ea,404.4750223301841
1638,5ed_10b_7ea,-5.111604366423647,2ed_25b_4ea,-3.7754688695658927,7ed_12b_3ea,404.32576016220094
1639,9ed_11b_2ea,-5.111256313761529,10ed_1b_8ea,-3.776357443802683,3ed_24b_7ea,404.19408027717117
1640,1ed_26b_2ea,-5.105600840947908,11ed_24b_4ea,-3.779350247058706,7ed_12b_1ea,404.03706831754806
1641,11ed_26b_7ea,-5.104940602329817,2ed_24b_4ea,-3.780416569545373,2ed_14b_7ea,403.9989035405001
1642,6ed_10b_7ea,-5.102229180122866,3ed_1b_8ea,-3.7859620066365522,7ed_23b_11ea,403.8573794728032
1643,10ed_26b_6ea,-5.099526847737577,1ed_25b_4ea,-3.7876174721802025,3ed_23b_3ea,403.7432257808824
1644,10ed_26b_3ea,-5.098746129351831,11ed_25b_4ea,-3.789890113440811,1ed_17b_2ea,403.5855813331177
1645,9ed_9b_7ea,-5.0978631180473215,11ed_3b_4ea,-3.790059267635973,7ed_17b_3ea,403.55260453473096
1646,7ed_26b_5ea,-5.097744910735081,1ed_20b_8ea,-3.795528075554031,1ed_12b_1ea,403.41420722369446
1647,6ed_26b_3ea,-5.097012435315839,5ed_8b_4ea,-3.7958867561504634,10ed_7b_2ea,403.28141933431897
1648,9ed_11b_9ea,-5.094453821449571,3ed_25b_4ea,-3.803250828081227,3ed_7b_10ea,403.04830492472576
1649,6ed_26b_6ea,-5.09379055169,7ed_24b_4ea,-3.8043074312652645,6ed_7b_6ea,403.0246355778678
1650,9ed_10b_5ea,-5.09352686039496,3ed_24b_4ea,-3.8101902431459163,5ed_11b_7ea,402.951898072118
1651,3ed_26b_7ea,-5.086026558896565,11ed_8b_1ea,-3.8149231848667027,7ed_23b_10ea,402.8389901357569
1652,6ed_26b_5ea,-5.079842189723521,1ed_22b_4ea,-3.829126678033312,1ed_7b_2ea,402.47102894727124
1653,9ed_26b_7ea,-5.076279577793446,1ed_1b_1ea,-3.8405588530556085,3ed_8b_7ea,402.43516323653915
1654,10ed_26b_5ea,-5.074773708346344,1ed_8b_8ea,-3.8537767706061987,11ed_12b_6ea,402.3856470796202
1655,7ed_26b_2ea,-5.0725550640982435,9ed_22b_8ea,-3.856018386757219,2ed_6b_7ea,401.979189421371
1656,2ed_26b_7ea,-5.067944759651475,5ed_1b_8ea,-3.8614559779186264,5ed_17b_6ea,401.47256081599807
1657,9ed_6b_7ea,-5.065054259210994,3ed_8b_4ea,-3.872419567565954,6ed_11b_6ea,401.20961452076483
1658,5ed_26b_2ea,-5.060943805386534,1ed_15b_3ea,-3.87261675442109,3ed_23b_11ea,401.17992883568826
1659,6ed_26b_2ea,-5.050835133286018,1ed_15b_1ea,-3.873697655861701,5ed_13b_6ea,400.9689651503515
1660,1ed_26b_7ea,-5.047233371813887,9ed_8b_8ea,-3.881520977158929,1ed_11b_7ea,400.65418336544457
1661,5ed_26b_7ea,-5.035730216609478,11ed_22b_4ea,-3.8866172674803985,2ed_23b_2ea,400.5229347223819
1662,9ed_20b_7ea,-5.033795722960725,1ed_8b_4ea,-3.914975657300472,3ed_11b_6ea,400.37653171436443
1663,9ed_10b_7ea,-5.03096306230005,1ed_22b_8ea,-3.933697142282111,3ed_23b_10ea,400.18439636007787
1664,7ed_26b_7ea,-5.027858878994811,11ed_8b_4ea,-3.958015844964753,7ed_23b_2ea,400.05555173725395
1665,6ed_26b_7ea,-5.0161763938624455,11ed_22b_8ea,-3.9769483538016845,10ed_14b_6ea,400.0427034971087
1666,10ed_26b_7ea,-4.9965806421262995,11ed_8b_8ea,-3.9871043077299335,3ed_7b_2ea,400.03225732126
